ts_recv,ts_event,rtype,publisher_id,instrument_id,side,price,size,flags,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2026-07-10T08:05:40.000000000Z,2026-07-10T08:05:39.268306777Z,195,2,15024,B,150.070000000,10,128,1451001,150.000000000,150.190000000,130,32,4,2,SPCX
2026-07-10T08:05:45.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1467520,150.000000000,150.190000000,130,32,4,2,SPCX
2026-07-10T08:05:56.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1495174,150.000000000,150.190000000,130,29,4,1,SPCX
2026-07-10T08:06:04.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1514825,150.000000000,150.190000000,130,31,4,2,SPCX
2026-07-10T08:06:11.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1530914,150.000000000,150.190000000,130,29,4,1,SPCX
2026-07-10T08:06:17.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1550738,150.010000000,150.190000000,11,29,2,1,SPCX
2026-07-10T08:06:24.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1568416,150.010000000,150.200000000,11,21,2,1,SPCX
2026-07-10T08:06:25.000000000Z,2026-07-10T08:05:44.597005450Z,195,2,15024,N,150.110000000,5,128,1570010,150.010000000,150.200000000,8,21,1,1,SPCX
2026-07-10T08:06:31.000000000Z,2026-07-10T08:06:30.389252043Z,195,2,15024,N,150.070000000,30,128,1585093,150.010000000,150.200000000,8,172,1,2,SPCX
2026-07-10T08:06:35.000000000Z,2026-07-10T08:06:30.389252043Z,195,2,15024,N,150.070000000,30,128,1596945,150.010000000,150.040000000,8,300,1,1,SPCX
2026-07-10T08:06:36.000000000Z,2026-07-10T08:06:35.154798193Z,195,2,15024,A,149.930000000,1,128,1597899,149.800000000,150.040000000,10,305,1,2,SPCX
2026-07-10T08:06:45.000000000Z,2026-07-10T08:06:35.154798193Z,195,2,15024,A,149.930000000,1,128,1623429,149.800000000,149.900000000,10,150,1,2,SPCX
2026-07-10T08:06:48.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1632680,149.810000000,150.040000000,26,306,1,2,SPCX
2026-07-10T08:06:53.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1648706,149.810000000,150.040000000,34,306,2,2,SPCX
2026-07-10T08:06:56.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1655858,149.810000000,149.990000000,34,300,2,1,SPCX
2026-07-10T08:06:58.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1664557,149.810000000,149.990000000,34,355,2,4,SPCX
2026-07-10T08:06:59.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1664649,149.810000000,149.990000000,34,308,2,2,SPCX
2026-07-10T08:07:03.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1675386,149.810000000,149.990000000,94,308,3,2,SPCX
2026-07-10T08:07:06.000000000Z,2026-07-10T08:06:47.301774049Z,195,2,15024,B,149.900000000,15,128,1685732,149.900000000,149.990000000,91,308,1,2,SPCX
2026-07-10T08:07:07.000000000Z,2026-07-10T08:07:06.246248431Z,195,2,15024,B,149.850000000,109,128,1689460,149.810000000,149.990000000,86,300,2,1,SPCX
2026-07-10T08:07:10.000000000Z,2026-07-10T08:07:06.246248431Z,195,2,15024,B,149.850000000,109,128,1695846,149.810000000,149.990000000,93,300,3,1,SPCX
2026-07-10T08:07:11.000000000Z,2026-07-10T08:07:10.952708217Z,195,2,15024,B,149.910000000,100,128,1700667,149.860000000,150.110000000,30,60,2,1,SPCX
2026-07-10T08:07:12.000000000Z,2026-07-10T08:07:10.952708217Z,195,2,15024,B,149.910000000,100,128,1701280,149.820000000,150.110000000,35,60,1,1,SPCX
2026-07-10T08:07:13.000000000Z,2026-07-10T08:07:10.952708217Z,195,2,15024,B,149.910000000,100,128,1705533,149.820000000,150.090000000,35,60,1,1,SPCX
2026-07-10T08:07:24.000000000Z,2026-07-10T08:07:23.992240797Z,195,2,15024,N,149.850000000,1,128,1732095,149.820000000,150.090000000,35,60,1,1,SPCX
2026-07-10T08:07:48.000000000Z,2026-07-10T08:07:23.992240797Z,195,2,15024,N,149.850000000,1,128,1792626,149.820000000,149.910000000,35,300,1,1,SPCX
2026-07-10T08:07:49.000000000Z,2026-07-10T08:07:48.771978761Z,195,2,15024,N,149.900000000,3,128,1794104,149.820000000,149.910000000,35,300,1,1,SPCX
2026-07-10T08:07:52.000000000Z,2026-07-10T08:07:51.962239202Z,195,2,15024,B,149.910000000,300,128,1801035,149.860000000,150.090000000,23,60,2,1,SPCX
